Bentley Splice Report
Device Type: Splice  Model: Needs Verify Mid-Sheath  Name: I-15NB@SR-85   ID: 654497210
Report Date: Thu May 14 12:14:45 2026

Location: 40.415056 -111.869357
Street:    City/St:    Pole #: 
Desc: UDOT   Splice#: I-15NB@SR-85


Terminating,,,Number/,Name/,,,,Number/,Name/,Terminating
Device,From,,Buffer,Color,,To,,Buffer,Color,Device,OS
Left ---

HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 132,RO,AQ,<->,288 DIST I-15: MP282 - 1200W, ,RO,AQ, ,
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 133,AQ,BL,<->,288 DIST I-15: MP282 - 1200W, ,AQ,BL, ,[ADTRAN] [I-15 SOUTH] 2-12 - 3-02
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 134,AQ,OR,<->,288 DIST I-15: MP282 - 1200W, ,AQ,OR, ,[ATMS BB] 2-12 - 3-02
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 135,AQ,GR,<->,288 DIST I-15: MP282 - 1200W, ,AQ,GR, ,[DTS BB] 2-12 - 3-02
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 136,AQ,BR,<->,288 DIST I-15: MP282 - 1200W, ,AQ,BR, ,[DTS BB] 2-12 - 3-02
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 137,AQ,SL,<->,144 DIST CROSSING I-15, 133,AQ,BL,HUB3-8(BLUFFDALE_REDWOOD_RD),CH 3041
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 138,AQ,WH,<->,144 DIST CROSSING I-15, 134,AQ,OR,HUB3-8(BLUFFDALE_REDWOOD_RD),CH 3041
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 139,AQ,RD,<->,144 DIST CROSSING I-15, 135,AQ,GR,SP-3041.6,[LEHI CITY] NB I-15
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 140,AQ,BK,<->,144 DIST CROSSING I-15, 136,AQ,BR,SP-3041.6,[LEHI CITY] NB I-15
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 141,AQ,YL,<->,288 DIST I-15: MP282 - 1200W, ,AQ,YL, ,
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 142,AQ,VI,<->,288 DIST I-15: MP282 - 1200W, ,AQ,VI, ,
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 143,AQ,RO,<->,288 DIST I-15: MP282 - 1200W, ,AQ,RO, ,
HUB2-12(I-15&BANGERTER),288 DIS I-15: 1200W - FRONTAGE RD, 144,AQ,AQ,<->,288 DIST I-15: MP282 - 1200W, ,AQ,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 145,BL-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 146,BL-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 147,BL-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 148,BL-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 149,BL-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 150,BL-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 151,BL-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 152,BL-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 153,BL-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 154,BL-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 155,BL-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 156,BL-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,BL-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 157,OR-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 158,OR-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 159,OR-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 160,OR-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 161,OR-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 162,OR-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 163,OR-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 164,OR-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 165,OR-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 166,OR-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 167,OR-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 168,OR-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,OR-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 169,GR-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 170,GR-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 171,GR-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 172,GR-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 173,GR-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 174,GR-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 175,GR-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 176,GR-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 177,GR-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 178,GR-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 179,GR-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 180,GR-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,GR-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 181,BR-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 182,BR-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 183,BR-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 184,BR-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 185,BR-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 186,BR-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 187,BR-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 188,BR-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 189,BR-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 190,BR-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 191,BR-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 192,BR-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,BR-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 193,SL-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 194,SL-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 195,SL-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 196,SL-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 197,SL-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 198,SL-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 199,SL-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 200,SL-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 201,SL-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 202,SL-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 203,SL-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 204,SL-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,SL-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 205,WH-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 206,WH-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 207,WH-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 208,WH-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 209,WH-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 210,WH-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 211,WH-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 212,WH-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 213,WH-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 214,WH-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 215,WH-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 216,WH-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,WH-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 217,RD-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 218,RD-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 219,RD-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 220,RD-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 221,RD-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 222,RD-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 223,RD-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 224,RD-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 225,RD-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 226,RD-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 227,RD-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 228,RD-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,RD-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 229,BK-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 230,BK-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 231,BK-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 232,BK-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 233,BK-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 234,BK-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 235,BK-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 236,BK-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 237,BK-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 238,BK-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 239,BK-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 240,BK-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,BK-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 241,YL-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 242,YL-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 243,YL-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 244,YL-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 245,YL-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 246,YL-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 247,YL-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 248,YL-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 249,YL-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 250,YL-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 251,YL-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 252,YL-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,YL-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 253,VI-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 254,VI-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 255,VI-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 256,VI-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 257,VI-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 258,VI-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 259,VI-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 260,VI-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 261,VI-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 262,VI-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 263,VI-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 264,VI-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,VI-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 265,RO-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 266,RO-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 267,RO-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 268,RO-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 269,RO-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,SL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 270,RO-BK,WH,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,WH, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 271,RO-BK,RD,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,RD, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 272,RO-BK,BK,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,BK, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 273,RO-BK,YL,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,YL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 274,RO-BK,VI,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,VI, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 275,RO-BK,RO,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,RO, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 276,RO-BK,AQ,<->,288 DIST I-15: MP282 - 1200W, ,RO-BK,AQ, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 277,AQ-BK,BL,<->,288 DIST I-15: MP282 - 1200W, ,AQ-BK,BL, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 278,AQ-BK,OR,<->,288 DIST I-15: MP282 - 1200W, ,AQ-BK,OR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 279,AQ-BK,GR,<->,288 DIST I-15: MP282 - 1200W, ,AQ-BK,GR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 280,AQ-BK,BR,<->,288 DIST I-15: MP282 - 1200W, ,AQ-BK,BR, ,
SPSR-92SOUTH-3001.3.4,288 DIS I-15: 1200W - FRONTAGE RD, 281,AQ-BK,SL,<->,288 DIST I-15: MP282 - 1200W, ,AQ-BK,SL, ,
