Bentley Splice Report
Device Type: Splice  Model: UDOT SPEC Full  Name: I-215&4700S   ID: 100032993
Report Date: Thu May 21 12:55:38 2026

Location: 40.668017 -111.953474
Street: TAYLORSVILLE   City/St:    Pole #: 
Desc:    Splice#: I-215&4700S


Terminating,,,Number/,Name/,,,,Number/,Name/,Terminating
Device,From,,Buffer,Color,,To,,Buffer,Color,Device,OS
Left ---

SLCC_BUILDING_(UETN),24-SMF DIST ALONG I-215 RAMPS,  13,OR,BL,<->,DIST72I-215W SP2301.5 TO 4700S,  63,WH,GR,HUB2-8(I-215&700_W),[UETN] SLCC - UVU
SLCC_BUILDING_(UETN),24-SMF DIST ALONG I-215 RAMPS,  14,OR,OR,<->,DIST72I-215W SP2301.5 TO 4700S,  64,WH,BR,HUB2-8(I-215&700_W),[UETN] SLCC - UVU
SLCC_BUILDING_(UETN),24-SMF DIST ALONG I-215 RAMPS,  15,OR,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX, ,AQ-BK,GR, ,[DTS] TSOB EAST-SOUTH - SLCC
SLCC_BUILDING_(UETN),24-SMF DIST ALONG I-215 RAMPS,  16,OR,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX, ,AQ-BK,BR, ,[DTS] TSOB EAST-SOUTH - SLCC


Right ---

HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,   1,BL,BL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,   1,BL,BL,HUB2-10(3500_S),CH 2300
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,   2,BL,OR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,   2,BL,OR,HUB2-10(3500_S),CH 2300
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,   3,BL,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,   3,BL,GR,HUB2-10(3500_S),CH 2301
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,   4,BL,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,   4,BL,BR,HUB2-10(3500_S),CH 2301
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,   5,BL,SL,<->,12SMF TO NB ON RAMP, ,BL,BL, ,CH 2302
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,   6,BL,WH,<->,12SMF TO NB ON RAMP, ,BL,OR, ,CH 2302
C@215WB-1300W,DIST72I-215W SP2301.5 TO 4700S,   7,BL,RD,<->,288-SMF DIST I-215: 4700 S - COMPLEX,   7,BL,RD,HUB2-10(3500_S),
C@215WB-1300W,DIST72I-215W SP2301.5 TO 4700S,   8,BL,BK,<->,288-SMF DIST I-215: 4700 S - COMPLEX,   8,BL,BK,HUB2-10(3500_S),
I215WSB5100S,DIST72I-215W SP2301.5 TO 4700S,   9,BL,YL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,   9,BL,YL,HUB2-10(3500_S),
I215WSB5100S,DIST72I-215W SP2301.5 TO 4700S,  10,BL,VI,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  10,BL,VI,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  11,BL,RO,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  11,BL,RO,HUB2-10(3500_S),CH 2400
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  12,BL,AQ,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  12,BL,AQ,HUB2-10(3500_S),CH 2400
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  13,OR,BL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  13,OR,BL,HUB2-10(3500_S),
C@215EB-1050W,DIST72I-215W SP2301.5 TO 4700S,  14,OR,OR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  14,OR,OR,HUB2-10(3500_S),
C@215WB-1300W,DIST72I-215W SP2301.5 TO 4700S,  15,OR,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  15,OR,GR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  16,OR,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  16,OR,BR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  17,OR,SL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  17,OR,SL,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  18,OR,WH,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  18,OR,WH,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  19,OR,RD,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  19,OR,RD,HUB2-10(3500_S),
I215WSB5100S,DIST72I-215W SP2301.5 TO 4700S,  20,OR,BK,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  20,OR,BK,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  21,OR,YL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  21,OR,YL,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  22,OR,VI,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  22,OR,VI,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  23,OR,RO,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  23,OR,RO,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  24,OR,AQ,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  24,OR,AQ,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  25,GR,BL,<->,6DK 4700S W & I-215,   1,BL,BL,HUB2-10(3500_S),CH 2130
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  26,GR,OR,<->,6DK 4700S W & I-215,   2,BL,OR,HUB2-10(3500_S),CH 2130
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  27,GR,GR,<->,DIST 18 4700 S W I-215, ,BL,GR, ,
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  28,GR,BR,<->,DIST 18 4700 S W I-215, ,BL,BR, ,
11050S-FULL,DIST72I-215W SP2301.5 TO 4700S,  29,GR,SL,<->,DIST 18 4700 S W I-215, ,BL,SL, ,[CENTRACOM] 2-12 - 4700 S (SLCC)
11050S-FULL,DIST72I-215W SP2301.5 TO 4700S,  30,GR,WH,<->,DIST 18 4700 S W I-215, ,BL,WH, ,[CENTRACOM] 2-12 - 4700 S (SLCC)
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  31,GR,RD,<->,DIST 18 4700 S W I-215, ,OR,BL, ,CH 2132
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  32,GR,BK,<->,DIST 18 4700 S W I-215, ,OR,OR, ,CH 2132
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  33,GR,YL,<->,DIST 18 4700 S W I-215, ,OR,GR, ,[DTS] WEST VALLEY UHP
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  34,GR,VI,<->,DIST 18 4700 S W I-215, ,OR,BR, ,[DTS] WEST VALLEY UHP
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  35,GR,RO,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  35,GR,RO,HUB2-10(3500_S),CH 2131
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  36,GR,AQ,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  36,GR,AQ,HUB2-10(3500_S),CH 2131
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  37,BR,BL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  37,BR,BL,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  38,BR,OR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  38,BR,OR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  39,BR,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  39,BR,GR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  40,BR,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  40,BR,BR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  41,BR,SL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  41,BR,SL,I-215&4100S,
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  42,BR,WH,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  42,BR,WH,I-215&4100S,
SP-2120.7,DIST72I-215W SP2301.5 TO 4700S,  43,BR,RD,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  43,BR,RD,HUB2-10(3500_S),CH 2118
SP-2120.7,DIST72I-215W SP2301.5 TO 4700S,  44,BR,BK,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  44,BR,BK,HUB2-10(3500_S),CH 2118
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  45,BR,YL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  45,BR,YL,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  46,BR,VI,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  46,BR,VI,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  47,BR,RO,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  47,BR,RO,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  48,BR,AQ,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  48,BR,AQ,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  49,SL,BL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  49,SL,BL,I-215&4100S,
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  50,SL,OR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  50,SL,OR,I-215&4100S,
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  51,SL,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  51,SL,GR,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  52,SL,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  52,SL,BR,HUB2-10(3500_S),
HUB_2-17,DIST72I-215W SP2301.5 TO 4700S,  53,SL,SL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  53,SL,SL,HUB2-10(3500_S),[DTS] DABS 26,[DTS] DABS 26
HUB_2-17,DIST72I-215W SP2301.5 TO 4700S,  54,SL,WH,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  54,SL,WH,HUB2-10(3500_S),[DTS] DABS 26,[DTS] DABS 26
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  55,SL,RD,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  55,SL,RD,HUB2-10(3500_S),CH 2199
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  56,SL,BK,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  56,SL,BK,HUB2-10(3500_S),CH 2199
HUB2-12(I-15&BANGERTER),DIST72I-215W SP2301.5 TO 4700S,  57,SL,YL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  57,SL,YL,HUB2-10(3500_S),CH 2214
HUB2-12(I-15&BANGERTER),DIST72I-215W SP2301.5 TO 4700S,  58,SL,VI,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  58,SL,VI,HUB2-10(3500_S),CH 2214
HUB2-7(9000_S),DIST72I-215W SP2301.5 TO 4700S,  59,SL,RO,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  59,SL,RO,HUB2-10(3500_S),CH 2710
HUB2-7(9000_S),DIST72I-215W SP2301.5 TO 4700S,  60,SL,AQ,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  60,SL,AQ,HUB2-10(3500_S),CH 2710
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  61,WH,BL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  61,WH,BL,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  62,WH,OR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  62,WH,OR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  63,WH,GR,<->,24-SMF DIST ALONG I-215 RAMPS,  13,OR,BL,SLCC_BUILDING_(UETN),[UETN] SLCC - UVU
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  64,WH,BR,<->,24-SMF DIST ALONG I-215 RAMPS,  14,OR,OR,SLCC_BUILDING_(UETN),[UETN] SLCC - UVU
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  65,WH,SL,<->,DIST 18 4700 S W I-215, ,GR,BL, ,CH 2129
HUB2-8(I-215&700_W),DIST72I-215W SP2301.5 TO 4700S,  66,WH,WH,<->,DIST 18 4700 S W I-215, ,GR,OR, ,CH 2129
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  67,WH,RD,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  67,WH,RD,HUB2-10(3500_S),
SP2123.1,DIST72I-215W SP2301.5 TO 4700S,  68,WH,BK,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  68,WH,BK,HUB2-10(3500_S),
HUB2-10(3500_S),12SMF TO NB ON RAMP,   1,BL,BL,<->,DIST72I-215W SP2301.5 TO 4700S, ,BL,SL, ,CH 2302
HUB2-10(3500_S),12SMF TO NB ON RAMP,   2,BL,OR,<->,DIST72I-215W SP2301.5 TO 4700S, ,BL,WH, ,CH 2302
HUB2-8(I-215&700_W),12SMF TO NB ON RAMP,   3,BL,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,   5,BL,SL,HUB2-10(3500_S),CH 2302
HUB2-8(I-215&700_W),12SMF TO NB ON RAMP,   4,BL,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,   6,BL,WH,HUB2-10(3500_S),CH 2302
HUB2-10(3500_S),DIST 18 4700 S W I-215,   1,BL,BL,<->,6DK 4700S W & I-215,   3,BL,GR,HUB2-8(I-215&700_W),CH 2130
HUB2-10(3500_S),DIST 18 4700 S W I-215,   2,BL,OR,<->,6DK 4700S W & I-215,   4,BL,BR,HUB2-8(I-215&700_W),CH 2130
2125.1,DIST 18 4700 S W I-215,   3,BL,GR,<->,DIST72I-215W SP2301.5 TO 4700S, ,GR,GR, ,
2125.1,DIST 18 4700 S W I-215,   4,BL,BR,<->,DIST72I-215W SP2301.5 TO 4700S, ,GR,BR, ,
HUB2-12(I-15&BANGERTER),DIST 18 4700 S W I-215,   5,BL,SL,<->,DIST72I-215W SP2301.5 TO 4700S, ,GR,SL, ,[CENTRACOM] 2-12 - 4700 S (SLCC)
HUB2-12(I-15&BANGERTER),DIST 18 4700 S W I-215,   6,BL,WH,<->,DIST72I-215W SP2301.5 TO 4700S, ,GR,WH, ,[CENTRACOM] 2-12 - 4700 S (SLCC)
HUB2-10(3500_S),DIST 18 4700 S W I-215,   7,OR,BL,<->,DIST72I-215W SP2301.5 TO 4700S, ,GR,RD, ,CH 2132
HUB2-10(3500_S),DIST 18 4700 S W I-215,   8,OR,OR,<->,DIST72I-215W SP2301.5 TO 4700S, ,GR,BK, ,CH 2132
WESTVALLEYCITYUHP,DIST 18 4700 S W I-215,   9,OR,GR,<->,DIST72I-215W SP2301.5 TO 4700S, ,GR,YL, ,[DTS] WEST VALLEY UHP
WESTVALLEYCITYUHP,DIST 18 4700 S W I-215,  10,OR,BR,<->,DIST72I-215W SP2301.5 TO 4700S, ,GR,VI, ,[DTS] WEST VALLEY UHP
SP-2129.2.3.4,DIST 18 4700 S W I-215,  11,OR,SL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  65,WH,SL,HUB2-10(3500_S),
SP-2129.2.3.4,DIST 18 4700 S W I-215,  12,OR,WH,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  66,WH,WH,HUB2-10(3500_S),
HUB2-10(3500_S),DIST 18 4700 S W I-215,  13,GR,BL,<->,DIST72I-215W SP2301.5 TO 4700S, ,WH,SL, ,CH 2129
HUB2-10(3500_S),DIST 18 4700 S W I-215,  14,GR,OR,<->,DIST72I-215W SP2301.5 TO 4700S, ,WH,WH, ,CH 2129
HUB2-8(I-215&700_W),DIST 18 4700 S W I-215,  15,GR,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  69,WH,YL,HUB2-10(3500_S),CH 2129
HUB2-8(I-215&700_W),DIST 18 4700 S W I-215,  16,GR,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  70,WH,VI,HUB2-10(3500_S),CH 2129
SP-2129.2.3.4,DIST 18 4700 S W I-215,  17,GR,SL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  71,WH,RO,HUB2-10(3500_S),
SP-2129.2.3.4,DIST 18 4700 S W I-215,  18,GR,WH,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  72,WH,AQ,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,BL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  73,RD,BL,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,OR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  74,RD,OR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  75,RD,GR,HUB2-10(3500_S),[HORROCKS] 2-08 - 2-09
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  76,RD,BR,HUB2-10(3500_S),[HORROCKS] 2-08 - 2-09
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,SL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  77,RD,SL,HUB2-10(3500_S),[ATMS BB] 2-08 - 2-10
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,WH,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  78,RD,WH,HUB2-10(3500_S),[ATMS BB] 2-08 - 2-10
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,RD,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  79,RD,RD,HUB2-10(3500_S),[UTOPIA] 2-08 - 2-10
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,BK,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  80,RD,BK,HUB2-10(3500_S),[UTOPIA] 2-08 - 2-10
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,YL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  81,RD,YL,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,VI,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  82,RD,VI,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,RO,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  83,RD,RO,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BL,AQ,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  84,RD,AQ,HUB2-10(3500_S),[ADTRAN] [I-215 BELT] 2-08 - 2-10
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,BL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  85,BK,BL,HUB2-5(DAVIS_RD),[DTS] DNR FIRE & JJS ON 3300S
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,OR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  86,BK,OR,HUB2-5(DAVIS_RD),[DTS] DNR FIRE & JJS ON 3300S
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  87,BK,GR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  88,BK,BR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,SL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  89,BK,SL,DNR_FIRE_RESPONSE_CENTER,[DTS] SLC DNR
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,WH,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  90,BK,WH,DNR_FIRE_RESPONSE_CENTER,[DTS] SLC DNR
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,RD,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  91,BK,RD,HUB2-10(3500_S),[DTS BB] 2-08 - 2-10
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,BK,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  92,BK,BK,HUB2-10(3500_S),[DTS BB] 2-08 - 2-10
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,YL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  93,BK,YL,HUB2-10(3500_S),[DTS BB] 2-08 - 2-10
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,VI,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  94,BK,VI,HUB2-10(3500_S),[DTS BB] 2-08 - 2-10
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,RO,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  95,BK,RO,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,OR,AQ,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  96,BK,AQ,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,BL,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  97,YL,BL,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,OR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  98,YL,OR,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX,  99,YL,GR,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 100,YL,BR,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,SL,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 101,YL,SL,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,WH,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 102,YL,WH,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,RD,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 103,YL,RD,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,BK,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 104,YL,BK,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,YL,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 105,YL,YL,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,VI,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 106,YL,VI,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,RO,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 107,YL,RO,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,GR,AQ,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 108,YL,AQ,TSOB,
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,BL,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 109,VI,BL,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,OR,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 110,VI,OR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,GR,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 111,VI,GR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,BR,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 112,VI,BR,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,SL,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 113,VI,SL,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,WH,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 114,VI,WH,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,RD,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 115,VI,RD,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,BK,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 116,VI,BK,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,YL,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 117,VI,YL,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,VI,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 118,VI,VI,HUB2-10(3500_S),
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,RO,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 119,VI,RO,HUB2-10(3500_S),[ATMS] CALVIN RAMPTON COMPLEX
HUB2-8(I-215&700_W),48-SMF BB: HUB 2-08 - 2-10, ,BR,AQ,<->,288-SMF DIST I-215: 4700 S - COMPLEX, 120,VI,AQ,HUB2-10(3500_S),[ATMS] CALVIN RAMPTON COMPLEX
